Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
779-42-2410,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,12/31/1899 1:06:00 PM,Ewallet,173.22,4.761904762,8.661,7.7
783-09-1637,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,3/6/2019,12/31/1899 6:13:00 PM,Ewallet,337.15,4.761904762,16.8575,6.3
785-13-7708,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,12/31/1899 7:06:00 PM,Credit card,511.42,4.761904762,25.571,4.2
785-96-0615,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,12/31/1899 3:28:00 PM,Ewallet,285.92,4.761904762,14.296,4.9
789-23-8625,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,12/31/1899 11:45:00 AM,Cash,279.66,4.761904762,13.983,7.2
790-29-1172,Cairo,"Cairo, Egypt",Normal,Female,Food and beverages,57.34,3,8.601,180.621,3/10/2019,12/31/1899 6:59:00 PM,Credit card,172.02,4.761904762,8.601,7.9
793-10-3222,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,41.06,6,12.318,258.678,3/5/2019,12/31/1899 1:30:00 PM,Credit card,246.36,4.761904762,12.318,8.3
794-32-2436,Cairo,"Cairo, Egypt",Member,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,12/31/1899 3:08:00 PM,Ewallet,111.34,4.761904762,5.567,6
794-42-3736,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2019,12/31/1899 2:41:00 PM,Credit card,66.66,4.761904762,3.333,6.4
811-35-1094,Cairo,"Cairo, Egypt",Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,12/31/1899 3:16:00 PM,Credit card,302.7,4.761904762,15.135,8.9
817-69-8206,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,3/2/2019,12/31/1899 7:42:00 PM,Credit card,897.57,4.761904762,44.8785,6.5
821-14-9046,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,12/31/1899 3:04:00 PM,Credit card,104.88,4.761904762,5.244,6.1
825-94-5922,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,25.31,2,2.531,53.151,3/2/2019,12/31/1899 7:26:00 PM,Ewallet,50.62,4.761904762,2.531,7.2
826-58-8051,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/2019,12/31/1899 7:46:00 PM,Ewallet,248.76,4.761904762,12.438,4.3
827-44-5872,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2019,12/31/1899 11:28:00 AM,Credit card,543.6,4.761904762,27.18,6.1
830-58-2383,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/2019,12/31/1899 3:26:00 PM,Cash,127,4.761904762,6.35,8.6
831-64-0259,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2/22/2019,12/31/1899 10:43:00 AM,Ewallet,198.75,4.761904762,9.9375,9.6
831-81-6575,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,12/31/1899 11:12:00 AM,Cash,680.31,4.761904762,34.0155,8
834-45-5519,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019,12/31/1899 8:48:00 PM,Ewallet,172,4.761904762,8.6,7.6
834-83-1826,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,12/31/1899 5:16:00 PM,Credit card,410.2,4.761904762,20.51,7.6
836-82-5858,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,12/31/1899 7:14:00 PM,Ewallet,624.33,4.761904762,31.2165,4
837-55-7229,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2/22/2019,12/31/1899 6:19:00 PM,Credit card,47.44,4.761904762,2.372,6.8
841-18-8232,Cairo,"Cairo, Egypt",Normal,Female,Food and beverages,71.2,1,3.56,74.76,1/5/2019,12/31/1899 8:40:00 PM,Credit card,71.2,4.761904762,3.56,9.2
842-40-8179,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019,12/31/1899 10:38:00 AM,Credit card,772,4.761904762,38.6,5.6
843-01-4703,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2019,12/31/1899 7:50:00 PM,Credit card,318.42,4.761904762,15.921,9.6
845-51-0542,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2019,12/31/1899 3:34:00 PM,Ewallet,418.95,4.761904762,20.9475,6.4
847-38-7188,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,96.68,3,14.502,304.542,1/26/2019,12/31/1899 7:56:00 PM,Ewallet,290.04,4.761904762,14.502,6.4
848-07-1692,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,57.22,2,5.722,120.162,1/12/2019,12/31/1899 5:13:00 PM,Ewallet,114.44,4.761904762,5.722,8.3
851-98-3555,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,12/31/1899 2:08:00 PM,Credit card,414.4,4.761904762,20.72,6.6
852-62-7105,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,12/31/1899 11:25:00 AM,Credit card,832.5,4.761904762,41.625,4.4
853-23-2453,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,75.74,4,15.148,318.108,2/14/2019,12/31/1899 2:35:00 PM,Cash,302.96,4.761904762,15.148,7.6
857-67-9057,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2/6/2019,12/31/1899 7:20:00 PM,Ewallet,229.5,4.761904762,11.475,8.2
862-17-9201,Cairo,"Cairo, Egypt",Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,12/31/1899 10:48:00 AM,Credit card,504.3,4.761904762,25.215,7.7
866-05-7563,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019,12/31/1899 7:43:00 PM,Cash,244.2,4.761904762,12.21,4.8
866-70-2814,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,12/31/1899 11:58:00 AM,Ewallet,527.9,4.761904762,26.395,10
868-52-7573,Cairo,"Cairo, Egypt",Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12/31/1899 12:09:00 PM,Cash,498.45,4.761904762,24.9225,9.9
868-81-1752,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2019,12/31/1899 6:48:00 PM,Cash,198.18,4.761904762,9.909,6.8
869-11-3082,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,12/31/1899 8:03:00 PM,Credit card,384.64,4.761904762,19.232,8.4
871-79-8483,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,94.13,5,23.5325,494.1825,2/25/2019,12/31/1899 7:39:00 PM,Credit card,470.65,4.761904762,23.5325,4.8
873-95-4984,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,76.9,7,26.915,565.215,2/15/2019,12/31/1899 8:21:00 PM,Cash,538.3,4.761904762,26.915,7.7
875-31-8302,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,93.38,1,4.669,98.049,1/3/2019,12/31/1899 1:07:00 PM,Cash,93.38,4.761904762,4.669,9.6
875-46-5808,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,25.9,10,12.95,271.95,2/6/2019,12/31/1899 2:51:00 PM,Ewallet,259,4.761904762,12.95,8.7
883-69-1285,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,49.92,2,4.992,104.832,3/6/2019,12/31/1899 11:55:00 AM,Credit card,99.84,4.761904762,4.992,7
889-04-9723,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2019,12/31/1899 12:20:00 PM,Credit card,356.56,4.761904762,17.828,7.8
891-01-7034,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,74.71,6,22.413,470.673,1/1/2019,12/31/1899 7:07:00 PM,Cash,448.26,4.761904762,22.413,6.7
891-58-8335,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,29.61,7,10.3635,217.6335,3/11/2019,12/31/1899 3:53:00 PM,Cash,207.27,4.761904762,10.3635,6.5
895-03-6665,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/2019,12/31/1899 10:52:00 AM,Cash,328.59,4.761904762,16.4295,4.2
895-66-0685,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,18.08,3,2.712,56.952,3/5/2019,12/31/1899 7:46:00 PM,Ewallet,54.24,4.761904762,2.712,8
