transaction_id,transaction_date,branch_id,itemean,barcode,qty_sold,qty_returned,net_qty,unit_price,unit_cost,total_sales_value,total_return_value,net_sales_value,net_cost_value,profit_amount
TRX-20260331-00736,2026-03-31 17:23:36,1,00003554,622300355400,4,0,4,435.0,390.0,1740.0,0.0,1740.0,1560.0,180.0
TRX-20260331-01941,2026-03-31 18:08:32,1,00003605,622300360500,4,0,4,58.0,45.0,232.0,0.0,232.0,180.0,52.0
TRX-20260331-00088,2026-03-31 18:40:34,1,00003608,622300360800,4,0,4,78.0,60.0,312.0,0.0,312.0,240.0,72.0
TRX-20260331-03343,2026-03-31 18:41:22,2,00003575,622300357500,5,0,5,55.0,45.0,275.0,0.0,275.0,225.0,50.0
TRX-20260331-01544,2026-03-31 18:41:22,1,00003554,622300355400,1,0,1,435.0,390.0,435.0,0.0,435.0,390.0,45.0
TRX-20260331-01870,2026-03-31 18:44:37,4,00003562,622300356200,4,0,4,60.0,50.0,240.0,0.0,240.0,200.0,40.0
TRX-20260331-01027,2026-03-31 19:21:09,1,00003555,622300355500,1,0,1,480.0,420.0,480.0,0.0,480.0,420.0,60.0
TRX-20260331-03877,2026-03-31 20:12:22,5,00003598,622300359800,5,1,4,245.0,210.0,1225.0,245.0,980.0,840.0,140.0
TRX-20260331-03362,2026-03-31 20:19:00,4,00003580,622300358000,5,0,5,38.0,30.0,190.0,0.0,190.0,150.0,40.0
TRX-20260331-01126,2026-03-31 20:57:06,3,00003581,622300358100,5,0,5,32.0,25.0,160.0,0.0,160.0,125.0,35.0
TRX-20260331-03568,2026-03-31 21:34:38,2,00003612,622300361200,5,0,5,16.0,12.0,80.0,0.0,80.0,60.0,20.0
TRX-20260331-00496,2026-03-31 22:05:06,5,00003564,622300356400,5,0,5,20.0,16.0,100.0,0.0,100.0,80.0,20.0
TRX-20260331-00248,2026-03-31 22:37:59,2,00003555,622300355500,5,0,5,480.0,420.0,2400.0,0.0,2400.0,2100.0,300.0
TRX-20260331-04997,2026-03-31 22:54:10,2,00003611,622300361124,1,0,1,638.4,528.0,638.4,0.0,638.4,528.0,110.4
TRX-20260331-01767,2026-03-31 23:01:35,1,00003575,622300357500,3,0,3,55.0,45.0,165.0,0.0,165.0,135.0,30.0
TRX-20260331-02080,2026-03-31 23:15:57,5,00003557,622300355700,1,0,1,7.0,5.5,7.0,0.0,7.0,5.5,1.5
TRX-20260331-01006,2026-03-31 23:57:40,4,00003583,622300358300,3,0,3,5.5,4.0,16.5,0.0,16.5,12.0,4.5
TRX-20260401-01791,2026-04-01 00:04:15,3,00003555,622300355500,1,0,1,480.0,420.0,480.0,0.0,480.0,420.0,60.0
TRX-20260401-03971,2026-04-01 00:39:27,1,00003562,622300356200,4,0,4,60.0,50.0,240.0,0.0,240.0,200.0,40.0
TRX-20260401-02533,2026-04-01 00:56:22,2,00003602,622300360200,4,0,4,45.0,35.0,180.0,0.0,180.0,140.0,40.0
TRX-20260401-04667,2026-04-01 00:56:54,3,00003566,622300356600,2,0,2,180.0,150.0,360.0,0.0,360.0,300.0,60.0
TRX-20260401-02813,2026-04-01 01:05:09,1,00003566,622300356600,1,0,1,180.0,150.0,180.0,0.0,180.0,150.0,30.0
TRX-20260401-01486,2026-04-01 01:06:24,3,00003600,622300360000,3,0,3,135.0,110.0,405.0,0.0,405.0,330.0,75.0
TRX-20260401-00427,2026-04-01 01:19:30,3,00003606,622300360600,4,0,4,85.0,65.0,340.0,0.0,340.0,260.0,80.0
TRX-20260401-03913,2026-04-01 01:49:40,5,00003569,622300356900,2,0,2,14.0,11.0,28.0,0.0,28.0,22.0,6.0
TRX-20260401-00631,2026-04-01 01:52:18,5,00003612,622300361200,4,0,4,16.0,12.0,64.0,0.0,64.0,48.0,16.0
TRX-20260401-02360,2026-04-01 02:14:34,3,00003573,622300357300,5,1,4,88.0,75.0,440.0,88.0,352.0,300.0,52.0
TRX-20260401-01599,2026-04-01 02:21:27,2,00003585,622300358500,1,0,1,220.0,180.0,220.0,0.0,220.0,180.0,40.0
TRX-20260401-04571,2026-04-01 03:20:11,2,00003587,622300358700,3,0,3,135.0,110.0,405.0,0.0,405.0,330.0,75.0
TRX-20260401-04961,2026-04-01 03:44:09,1,00003602,622300360200,5,0,5,45.0,35.0,225.0,0.0,225.0,175.0,50.0
TRX-20260401-04666,2026-04-01 05:23:53,2,00003553,622300355300,1,0,1,450.0,400.0,450.0,0.0,450.0,400.0,50.0
TRX-20260401-00604,2026-04-01 05:41:04,1,00003600,622300360000,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260401-02423,2026-04-01 06:11:34,4,00003553,622300355300,4,0,4,450.0,400.0,1800.0,0.0,1800.0,1600.0,200.0
TRX-20260401-02683,2026-04-01 06:26:36,1,00003607,622300360700,3,0,3,125.0,95.0,375.0,0.0,375.0,285.0,90.0
TRX-20260401-02784,2026-04-01 06:41:34,5,00003553,622300355300,2,0,2,450.0,400.0,900.0,0.0,900.0,800.0,100.0
TRX-20260401-00325,2026-04-01 06:51:19,5,00003583,622300358300,4,0,4,5.5,4.0,22.0,0.0,22.0,16.0,6.0
TRX-20260401-03518,2026-04-01 07:04:59,3,00003603,622300360300,4,0,4,35.0,28.0,140.0,0.0,140.0,112.0,28.0
TRX-20260401-00301,2026-04-01 07:35:50,3,00003573,622300357300,1,0,1,88.0,75.0,88.0,0.0,88.0,75.0,13.0
TRX-20260401-00453,2026-04-01 07:42:57,1,00003569,622300356900,3,0,3,14.0,11.0,42.0,0.0,42.0,33.0,9.0
TRX-20260401-00012,2026-04-01 09:26:49,2,00003578,622300357800,3,0,3,45.0,35.0,135.0,0.0,135.0,105.0,30.0
TRX-20260401-02660,2026-04-01 09:47:30,2,00003598,622300359812,2,0,2,2793.0,2520.0,5586.0,0.0,5586.0,5040.0,546.0
TRX-20260401-00790,2026-04-01 09:54:08,3,00003584,622300358400,4,0,4,26.0,20.0,104.0,0.0,104.0,80.0,24.0
TRX-20260401-00749,2026-04-01 10:10:15,1,00003609,622300360900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260401-04673,2026-04-01 10:20:05,4,00003572,622300357200,1,0,1,23.0,18.0,23.0,0.0,23.0,18.0,5.0
TRX-20260401-02954,2026-04-01 10:20:54,4,00003578,622300357800,1,0,1,45.0,35.0,45.0,0.0,45.0,35.0,10.0
TRX-20260401-03525,2026-04-01 10:54:21,1,00003605,622300360500,1,0,1,58.0,45.0,58.0,0.0,58.0,45.0,13.0
TRX-20260401-02669,2026-04-01 11:14:38,2,00003558,622300355824,1,1,0,182.4,156.0,182.4,182.4,0.0,0.0,0.0
TRX-20260401-01258,2026-04-01 11:27:57,3,00003561,622300356124,2,1,1,957.6,840.0,1915.2,957.6,957.6,840.0,117.6
TRX-20260401-01317,2026-04-01 12:42:32,1,00003597,622300359700,1,1,0,160.0,130.0,160.0,160.0,0.0,0.0,0.0
TRX-20260401-03820,2026-04-01 12:50:59,1,00003586,622300358624,1,1,0,1254.0,1080.0,1254.0,1254.0,0.0,0.0,0.0
TRX-20260401-02542,2026-04-01 13:00:41,3,00003574,622300357400,1,0,1,155.0,135.0,155.0,0.0,155.0,135.0,20.0
TRX-20260401-01871,2026-04-01 14:39:02,1,00003598,622300359800,2,0,2,245.0,210.0,490.0,0.0,490.0,420.0,70.0
TRX-20260401-00959,2026-04-01 15:28:27,3,00003561,622300356100,2,0,2,42.0,35.0,84.0,0.0,84.0,70.0,14.0
TRX-20260401-03436,2026-04-01 16:12:13,2,00003610,622300361000,1,0,1,75.0,60.0,75.0,0.0,75.0,60.0,15.0
TRX-20260401-03325,2026-04-01 16:33:30,1,00003573,622300357300,1,0,1,88.0,75.0,88.0,0.0,88.0,75.0,13.0
TRX-20260401-02084,2026-04-01 17:23:57,4,00003585,622300358500,3,0,3,220.0,180.0,660.0,0.0,660.0,540.0,120.0
TRX-20260401-04851,2026-04-01 17:37:50,5,00003561,622300356100,5,0,5,42.0,35.0,210.0,0.0,210.0,175.0,35.0
TRX-20260401-00506,2026-04-01 17:56:59,1,00003601,622300360100,2,2,0,205.0,175.0,410.0,410.0,0.0,0.0,0.0
TRX-20260401-04491,2026-04-01 18:15:31,4,00003558,622300355800,4,0,4,8.0,6.5,32.0,0.0,32.0,26.0,6.0
TRX-20260401-02075,2026-04-01 18:36:09,1,00003559,622300355900,3,2,1,28.0,22.0,84.0,56.0,28.0,22.0,6.0
TRX-20260401-00738,2026-04-01 19:59:10,3,00003588,622300358800,3,0,3,95.0,75.0,285.0,0.0,285.0,225.0,60.0
TRX-20260401-04519,2026-04-01 20:19:06,1,00003577,622300357700,1,0,1,65.0,50.0,65.0,0.0,65.0,50.0,15.0
TRX-20260401-01354,2026-04-01 21:03:54,1,00003590,622300359000,2,0,2,23.0,18.0,46.0,0.0,46.0,36.0,10.0
TRX-20260401-04980,2026-04-01 21:12:17,1,00003603,622300360300,5,0,5,35.0,28.0,175.0,0.0,175.0,140.0,35.0
TRX-20260401-00668,2026-04-01 22:49:54,1,00003565,622300356500,2,2,0,38.0,32.0,76.0,76.0,0.0,0.0,0.0
TRX-20260402-02903,2026-04-02 00:08:03,2,00003576,622300357600,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
TRX-20260402-02949,2026-04-02 00:09:26,3,00003568,622300356800,4,0,4,105.0,85.0,420.0,0.0,420.0,340.0,80.0
TRX-20260402-03898,2026-04-02 00:39:24,4,00003589,622300358912,2,0,2,114.0,96.0,228.0,0.0,228.0,192.0,36.0
TRX-20260402-04078,2026-04-02 01:40:20,3,00003562,622300356200,2,0,2,60.0,50.0,120.0,0.0,120.0,100.0,20.0
TRX-20260402-02365,2026-04-02 02:00:00,1,00003564,622300356400,4,0,4,20.0,16.0,80.0,0.0,80.0,64.0,16.0
TRX-20260402-03964,2026-04-02 02:02:32,1,00003582,622300358200,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260402-03210,2026-04-02 02:41:21,3,00003612,622300361200,4,0,4,16.0,12.0,64.0,0.0,64.0,48.0,16.0
TRX-20260402-02256,2026-04-02 02:59:11,4,00003608,622300360800,1,0,1,78.0,60.0,78.0,0.0,78.0,60.0,18.0
TRX-20260402-00163,2026-04-02 03:33:38,4,00003563,622300356300,3,0,3,12.0,9.0,36.0,0.0,36.0,27.0,9.0
TRX-20260402-02401,2026-04-02 04:04:33,1,00003580,622300358000,3,0,3,38.0,30.0,114.0,0.0,114.0,90.0,24.0
TRX-20260402-00099,2026-04-02 04:22:00,2,00003562,622300356206,2,0,2,342.0,300.0,684.0,0.0,684.0,600.0,84.0
TRX-20260402-00729,2026-04-02 04:57:24,2,00003601,622300360100,4,0,4,205.0,175.0,820.0,0.0,820.0,700.0,120.0
TRX-20260402-03828,2026-04-02 04:57:51,4,00003576,622300357600,1,0,1,245.0,210.0,245.0,0.0,245.0,210.0,35.0
TRX-20260402-02786,2026-04-02 05:42:53,3,00003596,622300359600,1,0,1,120.0,95.0,120.0,0.0,120.0,95.0,25.0
TRX-20260402-01230,2026-04-02 05:53:21,3,00003574,622300357400,5,0,5,155.0,135.0,775.0,0.0,775.0,675.0,100.0
TRX-20260402-04041,2026-04-02 06:07:13,3,00003605,622300360500,3,0,3,58.0,45.0,174.0,0.0,174.0,135.0,39.0
TRX-20260402-02923,2026-04-02 06:21:13,4,00003564,622300356400,1,0,1,20.0,16.0,20.0,0.0,20.0,16.0,4.0
TRX-20260402-02422,2026-04-02 06:25:58,3,00003600,622300360000,2,0,2,135.0,110.0,270.0,0.0,270.0,220.0,50.0
TRX-20260402-03854,2026-04-02 06:39:28,3,00003569,622300356900,2,2,0,14.0,11.0,28.0,28.0,0.0,0.0,0.0
TRX-20260402-02659,2026-04-02 06:58:51,5,00003570,622300357000,2,0,2,20.0,16.0,40.0,0.0,40.0,32.0,8.0
TRX-20260402-02131,2026-04-02 08:14:00,5,00003585,622300358500,1,0,1,220.0,180.0,220.0,0.0,220.0,180.0,40.0
TRX-20260402-00541,2026-04-02 08:17:37,1,00003606,622300360600,3,0,3,85.0,65.0,255.0,0.0,255.0,195.0,60.0
TRX-20260402-00730,2026-04-02 08:19:58,1,00003599,622300359900,4,2,2,380.0,320.0,1520.0,760.0,760.0,640.0,120.0
TRX-20260402-01353,2026-04-02 08:28:31,4,00003563,622300356300,3,0,3,12.0,9.0,36.0,0.0,36.0,27.0,9.0
TRX-20260402-04264,2026-04-02 08:32:45,2,00003561,622300356100,5,0,5,42.0,35.0,210.0,0.0,210.0,175.0,35.0
TRX-20260402-03545,2026-04-02 08:49:33,2,00003557,622300355700,2,0,2,7.0,5.5,14.0,0.0,14.0,11.0,3.0
TRX-20260402-03499,2026-04-02 08:57:00,4,00003608,622300360800,3,0,3,78.0,60.0,234.0,0.0,234.0,180.0,54.0
TRX-20260402-03590,2026-04-02 09:17:56,3,00003583,622300358300,1,0,1,5.5,4.0,5.5,0.0,5.5,4.0,1.5
TRX-20260402-01384,2026-04-02 09:32:04,3,00003585,622300358500,2,0,2,220.0,180.0,440.0,0.0,440.0,360.0,80.0
TRX-20260402-02461,2026-04-02 09:38:36,2,00003606,622300360600,3,0,3,85.0,65.0,255.0,0.0,255.0,195.0,60.0
TRX-20260402-02032,2026-04-02 10:09:47,1,00003562,622300356206,2,0,2,342.0,300.0,684.0,0.0,684.0,600.0,84.0
TRX-20260402-01962,2026-04-02 10:23:39,3,00003586,622300358600,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260402-00840,2026-04-02 10:29:18,5,00003569,622300356900,1,0,1,14.0,11.0,14.0,0.0,14.0,11.0,3.0
TRX-20260402-03814,2026-04-02 11:31:31,1,00003609,622300360900,1,0,1,110.0,85.0,110.0,0.0,110.0,85.0,25.0
TRX-20260402-02928,2026-04-02 11:47:45,2,00003592,622300359200,4,0,4,4.5,3.0,18.0,0.0,18.0,12.0,6.0
TRX-20260402-02857,2026-04-02 14:44:58,4,00003570,622300357000,1,0,1,20.0,16.0,20.0,0.0,20.0,16.0,4.0
TRX-20260402-00392,2026-04-02 15:47:54,3,00003603,622300360300,2,0,2,35.0,28.0,70.0,0.0,70.0,56.0,14.0
TRX-20260402-03707,2026-04-02 15:51:58,2,00003596,622300359600,5,0,5,120.0,95.0,600.0,0.0,600.0,475.0,125.0
TRX-20260402-04074,2026-04-02 16:37:10,1,00003560,622300356000,1,0,1,135.0,110.0,135.0,0.0,135.0,110.0,25.0
TRX-20260402-01298,2026-04-02 16:38:29,2,00003584,622300358400,1,1,0,26.0,20.0,26.0,26.0,0.0,0.0,0.0
TRX-20260402-00265,2026-04-02 17:13:17,3,00003600,622300360000,4,0,4,135.0,110.0,540.0,0.0,540.0,440.0,100.0
TRX-20260402-00711,2026-04-02 17:46:08,3,00003573,622300357300,4,0,4,88.0,75.0,352.0,0.0,352.0,300.0,52.0
TRX-20260402-04607,2026-04-02 17:57:25,2,00003606,622300360600,1,0,1,85.0,65.0,85.0,0.0,85.0,65.0,20.0
TRX-20260402-04266,2026-04-02 18:02:44,2,00003600,622300360000,4,0,4,135.0,110.0,540.0,0.0,540.0,440.0,100.0
TRX-20260402-02344,2026-04-02 19:45:21,1,00003594,622300359400,3,0,3,195.0,160.0,585.0,0.0,585.0,480.0,105.0
TRX-20260402-02667,2026-04-02 20:22:49,3,00003589,622300358900,1,1,0,10.0,8.0,10.0,10.0,0.0,0.0,0.0
TRX-20260402-01186,2026-04-02 21:03:49,1,00003601,622300360100,3,0,3,205.0,175.0,615.0,0.0,615.0,525.0,90.0
TRX-20260402-01228,2026-04-02 21:24:33,2,00003599,622300359900,2,0,2,380.0,320.0,760.0,0.0,760.0,640.0,120.0
TRX-20260402-02187,2026-04-02 22:01:04,2,00003572,622300357200,3,0,3,23.0,18.0,69.0,0.0,69.0,54.0,15.0
TRX-20260402-02048,2026-04-02 22:17:45,2,00003606,622300360600,2,0,2,85.0,65.0,170.0,0.0,170.0,130.0,40.0
TRX-20260402-04884,2026-04-02 22:24:02,2,00003596,622300359600,2,0,2,120.0,95.0,240.0,0.0,240.0,190.0,50.0
TRX-20260402-02951,2026-04-02 22:54:15,2,00003587,622300358700,5,0,5,135.0,110.0,675.0,0.0,675.0,550.0,125.0
TRX-20260402-00776,2026-04-02 23:00:40,2,00003568,622300356800,5,0,5,105.0,85.0,525.0,0.0,525.0,425.0,100.0
TRX-20260402-03960,2026-04-02 23:01:36,1,00003581,622300358124,2,0,2,729.6,600.0,1459.2,0.0,1459.2,1200.0,259.2
TRX-20260402-04203,2026-04-02 23:09:43,2,00003558,622300355800,2,0,2,8.0,6.5,16.0,0.0,16.0,13.0,3.0
TRX-20260402-00629,2026-04-02 23:18:03,4,00003557,622300355700,1,0,1,7.0,5.5,7.0,0.0,7.0,5.5,1.5
TRX-20260402-02517,2026-04-02 23:48:01,2,00003611,622300361100,5,0,5,28.0,22.0,140.0,0.0,140.0,110.0,30.0
TRX-20260402-03389,2026-04-02 23:49:37,1,00003560,622300356000,3,0,3,135.0,110.0,405.0,0.0,405.0,330.0,75.0
TRX-20260403-03936,2026-04-03 00:53:12,3,00003575,622300357500,5,0,5,55.0,45.0,275.0,0.0,275.0,225.0,50.0
TRX-20260403-03118,2026-04-03 01:17:41,3,00003606,622300360600,5,0,5,85.0,65.0,425.0,0.0,425.0,325.0,100.0
TRX-20260403-03904,2026-04-03 01:42:02,3,00003580,622300358000,1,1,0,38.0,30.0,38.0,38.0,0.0,0.0,0.0
TRX-20260403-01734,2026-04-03 01:55:33,3,00003579,622300357900,5,0,5,110.0,85.0,550.0,0.0,550.0,425.0,125.0
TRX-20260403-00699,2026-04-03 02:05:05,1,00003603,622300360300,2,0,2,35.0,28.0,70.0,0.0,70.0,56.0,14.0
TRX-20260403-00865,2026-04-03 02:19:55,2,00003571,622300357124,1,1,0,399.0,336.0,399.0,399.0,0.0,0.0,0.0
TRX-20260403-04365,2026-04-03 02:24:24,1,00003608,622300360800,2,0,2,78.0,60.0,156.0,0.0,156.0,120.0,36.0
TRX-20260403-02827,2026-04-03 03:16:20,4,00003578,622300357800,2,0,2,45.0,35.0,90.0,0.0,90.0,70.0,20.0
TRX-20260403-04888,2026-04-03 04:15:41,2,00003569,622300356900,2,2,0,14.0,11.0,28.0,28.0,0.0,0.0,0.0
TRX-20260403-02787,2026-04-03 04:21:47,2,00003584,622300358400,4,0,4,26.0,20.0,104.0,0.0,104.0,80.0,24.0
TRX-20260403-00386,2026-04-03 05:42:25,3,00003584,622300358400,4,0,4,26.0,20.0,104.0,0.0,104.0,80.0,24.0
TRX-20260403-00921,2026-04-03 06:20:36,4,00003573,622300357300,5,0,5,88.0,75.0,440.0,0.0,440.0,375.0,65.0
TRX-20260403-01344,2026-04-03 06:21:39,2,00003566,622300356600,4,0,4,180.0,150.0,720.0,0.0,720.0,600.0,120.0
TRX-20260403-01295,2026-04-03 07:09:50,1,00003564,622300356400,2,2,0,20.0,16.0,40.0,40.0,0.0,0.0,0.0
TRX-20260403-03641,2026-04-03 07:38:28,1,00003563,622300356312,2,0,2,136.8,108.0,273.6,0.0,273.6,216.0,57.6
TRX-20260403-00863,2026-04-03 07:57:05,3,00003600,622300360000,4,0,4,135.0,110.0,540.0,0.0,540.0,440.0,100.0
TRX-20260403-04504,2026-04-03 08:13:13,2,00003555,622300355500,1,0,1,480.0,420.0,480.0,0.0,480.0,420.0,60.0
TRX-20260403-04478,2026-04-03 08:15:08,3,00003610,622300361000,4,0,4,75.0,60.0,300.0,0.0,300.0,240.0,60.0
TRX-20260403-04637,2026-04-03 08:31:41,1,00003566,622300356600,4,0,4,180.0,150.0,720.0,0.0,720.0,600.0,120.0
TRX-20260403-01257,2026-04-03 08:46:04,5,00003590,622300359000,4,0,4,23.0,18.0,92.0,0.0,92.0,72.0,20.0
TRX-20260403-00597,2026-04-03 10:27:07,1,00003603,622300360300,1,0,1,35.0,28.0,35.0,0.0,35.0,28.0,7.0
TRX-20260403-04785,2026-04-03 11:10:05,1,00003606,622300360600,2,0,2,85.0,65.0,170.0,0.0,170.0,130.0,40.0
TRX-20260403-04238,2026-04-03 12:30:50,4,00003574,622300357400,2,0,2,155.0,135.0,310.0,0.0,310.0,270.0,40.0
TRX-20260403-00173,2026-04-03 12:32:50,2,00003605,622300360500,2,0,2,58.0,45.0,116.0,0.0,116.0,90.0,26.0
TRX-20260403-02340,2026-04-03 13:07:24,1,00003565,622300356500,1,0,1,38.0,32.0,38.0,0.0,38.0,32.0,6.0
TRX-20260403-03799,2026-04-03 13:48:24,1,00003606,622300360600,3,0,3,85.0,65.0,255.0,0.0,255.0,195.0,60.0
TRX-20260403-01424,2026-04-03 14:25:48,2,00003598,622300359800,2,0,2,245.0,210.0,490.0,0.0,490.0,420.0,70.0
TRX-20260403-00129,2026-04-03 14:52:41,1,00003561,622300356100,3,0,3,42.0,35.0,126.0,0.0,126.0,105.0,21.0
TRX-20260403-01642,2026-04-03 15:07:18,2,00003611,622300361100,1,0,1,28.0,22.0,28.0,0.0,28.0,22.0,6.0
TRX-20260403-02713,2026-04-03 15:29:11,1,00003576,622300357600,2,0,2,245.0,210.0,490.0,0.0,490.0,420.0,70.0
TRX-20260403-02211,2026-04-03 15:43:47,1,00003610,622300361000,4,0,4,75.0,60.0,300.0,0.0,300.0,240.0,60.0
TRX-20260403-04524,2026-04-03 15:56:12,2,00003611,622300361100,2,0,2,28.0,22.0,56.0,0.0,56.0,44.0,12.0
TRX-20260403-00067,2026-04-03 16:13:28,1,00003557,622300355700,1,0,1,7.0,5.5,7.0,0.0,7.0,5.5,1.5
TRX-20260403-02950,2026-04-03 16:18:57,3,00003560,622300356000,3,2,1,135.0,110.0,405.0,270.0,135.0,110.0,25.0
TRX-20260403-02945,2026-04-03 16:55:46,3,00003607,622300360700,1,0,1,125.0,95.0,125.0,0.0,125.0,95.0,30.0
TRX-20260403-00073,2026-04-03 17:39:58,4,00003594,622300359406,1,0,1,1111.5,960.0,1111.5,0.0,1111.5,960.0,151.5
TRX-20260403-02896,2026-04-03 17:54:31,1,00003594,622300359400,2,0,2,195.0,160.0,390.0,0.0,390.0,320.0,70.0
TRX-20260403-01854,2026-04-03 18:29:22,3,00003596,622300359600,5,0,5,120.0,95.0,600.0,0.0,600.0,475.0,125.0
TRX-20260403-03535,2026-04-03 19:01:39,5,00003558,622300355800,4,0,4,8.0,6.5,32.0,0.0,32.0,26.0,6.0
TRX-20260403-02276,2026-04-03 19:04:31,3,00003580,622300358000,5,0,5,38.0,30.0,190.0,0.0,190.0,150.0,40.0
TRX-20260403-02576,2026-04-03 19:13:19,5,00003552,622300355200,2,0,2,420.0,380.0,840.0,0.0,840.0,760.0,80.0
TRX-20260403-03490,2026-04-03 19:27:27,3,00003567,622300356700,2,0,2,34.0,29.0,68.0,0.0,68.0,58.0,10.0
TRX-20260403-01066,2026-04-03 20:21:52,1,00003567,622300356724,2,0,2,775.2,696.0,1550.4,0.0,1550.4,1392.0,158.4
TRX-20260403-04930,2026-04-03 20:28:41,2,00003576,622300357600,2,0,2,245.0,210.0,490.0,0.0,490.0,420.0,70.0
TRX-20260403-00303,2026-04-03 20:31:29,2,00003578,622300357800,3,2,1,45.0,35.0,135.0,90.0,45.0,35.0,10.0
TRX-20260403-03411,2026-04-03 20:47:50,2,00003562,622300356200,1,0,1,60.0,50.0,60.0,0.0,60.0,50.0,10.0
TRX-20260403-00523,2026-04-03 21:17:48,2,00003573,622300357300,3,0,3,88.0,75.0,264.0,0.0,264.0,225.0,39.0
TRX-20260403-03216,2026-04-03 21:37:59,5,00003612,622300361200,4,2,2,16.0,12.0,64.0,32.0,32.0,24.0,8.0
TRX-20260403-02634,2026-04-03 21:47:08,3,00003602,622300360200,4,0,4,45.0,35.0,180.0,0.0,180.0,140.0,40.0
TRX-20260403-01824,2026-04-03 22:17:33,1,00003572,622300357206,2,0,2,131.1,108.0,262.2,0.0,262.2,216.0,46.2
TRX-20260403-03153,2026-04-03 23:06:25,2,00003573,622300357300,5,0,5,88.0,75.0,440.0,0.0,440.0,375.0,65.0
TRX-20260403-03666,2026-04-03 23:40:20,1,00003612,622300361200,4,0,4,16.0,12.0,64.0,0.0,64.0,48.0,16.0
TRX-20260403-02598,2026-04-03 23:58:01,5,00003557,622300355700,5,0,5,7.0,5.5,35.0,0.0,35.0,27.5,7.5
TRX-20260404-00131,2026-04-04 00:07:35,4,00003575,622300357500,4,0,4,55.0,45.0,220.0,0.0,220.0,180.0,40.0
TRX-20260404-01199,2026-04-04 00:11:56,2,00003583,622300358300,4,0,4,5.5,4.0,22.0,0.0,22.0,16.0,6.0
TRX-20260404-00421,2026-04-04 02:19:51,3,00003596,622300359600,4,0,4,120.0,95.0,480.0,0.0,480.0,380.0,100.0
TRX-20260404-04868,2026-04-04 02:40:05,1,00003569,622300356900,4,0,4,14.0,11.0,56.0,0.0,56.0,44.0,12.0
TRX-20260404-02028,2026-04-04 02:54:15,3,00003599,622300359906,1,1,0,2166.0,1920.0,2166.0,2166.0,0.0,0.0,0.0
TRX-20260404-00525,2026-04-04 03:07:55,1,00003584,622300358400,2,0,2,26.0,20.0,52.0,0.0,52.0,40.0,12.0
TRX-20260404-00202,2026-04-04 03:09:42,3,00003555,622300355500,2,0,2,480.0,420.0,960.0,0.0,960.0,840.0,120.0
TRX-20260404-01100,2026-04-04 03:19:48,4,00003596,622300359600,5,0,5,120.0,95.0,600.0,0.0,600.0,475.0,125.0
TRX-20260404-04577,2026-04-04 03:35:00,4,00003558,622300355800,2,0,2,8.0,6.5,16.0,0.0,16.0,13.0,3.0
TRX-20260404-04429,2026-04-04 03:37:29,1,00003601,622300360100,1,1,0,205.0,175.0,205.0,205.0,0.0,0.0,0.0
TRX-20260404-01563,2026-04-04 03:57:44,1,00003596,622300359600,4,0,4,120.0,95.0,480.0,0.0,480.0,380.0,100.0
TRX-20260404-03752,2026-04-04 04:22:09,4,00003595,622300359500,2,0,2,110.0,85.0,220.0,0.0,220.0,170.0,50.0
TRX-20260404-03262,2026-04-04 05:50:47,4,00003555,622300355500,1,0,1,480.0,420.0,480.0,0.0,480.0,420.0,60.0
TRX-20260404-04154,2026-04-04 05:51:35,1,00003601,622300360100,2,0,2,205.0,175.0,410.0,0.0,410.0,350.0,60.0
TRX-20260404-01455,2026-04-04 06:12:30,2,00003571,622300357100,2,0,2,17.5,14.0,35.0,0.0,35.0,28.0,7.0
TRX-20260404-04420,2026-04-04 06:15:29,1,00003578,622300357800,1,0,1,45.0,35.0,45.0,0.0,45.0,35.0,10.0
TRX-20260404-02012,2026-04-04 06:23:31,1,00003572,622300357200,5,0,5,23.0,18.0,115.0,0.0,115.0,90.0,25.0
TRX-20260404-00220,2026-04-04 07:53:22,3,00003593,622300359312,2,0,2,205.2,168.0,410.4,0.0,410.4,336.0,74.4
TRX-20260404-02481,2026-04-04 08:36:46,1,00003597,622300359700,5,0,5,160.0,130.0,800.0,0.0,800.0,650.0,150.0
TRX-20260404-03952,2026-04-04 08:44:42,3,00003580,622300358000,3,0,3,38.0,30.0,114.0,0.0,114.0,90.0,24.0
TRX-20260404-00515,2026-04-04 08:45:19,1,00003595,622300359500,5,0,5,110.0,85.0,550.0,0.0,550.0,425.0,125.0
TRX-20260404-04899,2026-04-04 09:02:42,5,00003594,622300359400,4,2,2,195.0,160.0,780.0,390.0,390.0,320.0,70.0
TRX-20260404-03907,2026-04-04 09:31:27,1,00003612,622300361200,1,1,0,16.0,12.0,16.0,16.0,0.0,0.0,0.0
TRX-20260404-02696,2026-04-04 09:51:50,1,00003597,622300359700,3,0,3,160.0,130.0,480.0,0.0,480.0,390.0,90.0
TRX-20260404-00737,2026-04-04 10:07:47,3,00003573,622300357300,2,0,2,88.0,75.0,176.0,0.0,176.0,150.0,26.0
