Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
767-05-1286,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23 00:00:00,1899-12-31 12:10:00,Ewallet,502.62,4.761904762,25.131,5.4
778-71-5554,Giza,"Giza, Egypt",Member,Female,Fashion accessories,15.43,1,0.7715,16.2015,2019-01-25 00:00:00,1899-12-31 15:46:00,Credit card,15.43,4.761904762,0.7715,6.1
778-89-7974,Giza,"Giza, Egypt",Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30 00:00:00,1899-12-31 14:58:00,Cash,421.26,4.761904762,21.063,7.4
779-06-0012,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,2019-01-19 00:00:00,1899-12-31 10:21:00,Cash,88.61,4.761904762,4.4305,7.7
781-84-8059,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18 00:00:00,1899-12-31 16:23:00,Ewallet,425.18,4.761904762,21.259,5
784-08-0310,Giza,"Giza, Egypt",Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13 00:00:00,1899-12-31 13:58:00,Cash,84.16,4.761904762,4.208,7.6
784-21-9238,Giza,"Giza, Egypt",Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07 00:00:00,1899-12-31 14:15:00,Cash,10.17,4.761904762,0.5085,5.9
787-15-1757,Giza,"Giza, Egypt",Member,Male,Health and beauty,44.07,4,8.814,185.094,2019-02-18 00:00:00,1899-12-31 16:28:00,Ewallet,176.28,4.761904762,8.814,8.4
787-56-0757,Giza,"Giza, Egypt",Member,Female,Food and beverages,80.36,4,16.072,337.512,2019-02-23 00:00:00,1899-12-31 18:45:00,Credit card,321.44,4.761904762,16.072,8.3
788-07-8452,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27 00:00:00,1899-12-31 17:38:00,Ewallet,169.68,4.761904762,8.484,9.4
790-38-4466,Giza,"Giza, Egypt",Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23 00:00:00,1899-12-31 10:18:00,Credit card,54.95,4.761904762,2.7475,9.3
796-12-2025,Giza,"Giza, Egypt",Member,Female,Fashion accessories,62.12,10,31.06,652.26,2019-02-11 00:00:00,1899-12-31 16:19:00,Cash,621.2,4.761904762,31.06,5.9
801-88-0346,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05 00:00:00,1899-12-31 20:30:00,Credit card,228.18,4.761904762,11.409,9.8
803-83-5989,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,55.73,6,16.719,351.099,2019-02-24 00:00:00,1899-12-31 10:55:00,Ewallet,334.38,4.761904762,16.719,7
808-65-0703,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,2019-03-14 00:00:00,1899-12-31 17:22:00,Credit card,141.88,4.761904762,7.094,6.9
810-60-6344,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07 00:00:00,1899-12-31 14:38:00,Credit card,326.88,4.761904762,16.344,6.5
815-04-6282,Giza,"Giza, Egypt",Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08 00:00:00,1899-12-31 12:52:00,Credit card,324.85,4.761904762,16.2425,6.5
821-07-3596,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2019-03-07 00:00:00,1899-12-31 14:53:00,Ewallet,65.8,4.761904762,3.29,5.6
824-88-3614,Giza,"Giza, Egypt",Normal,Male,Health and beauty,34.31,8,13.724,288.204,2019-01-25 00:00:00,1899-12-31 15:00:00,Ewallet,274.48,4.761904762,13.724,5.7
829-49-1914,Giza,"Giza, Egypt",Member,Female,Food and beverages,78.31,10,39.155,822.255,2019-03-05 00:00:00,1899-12-31 16:24:00,Ewallet,783.1,4.761904762,39.155,6.6
834-25-9262,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,81.68,4,16.336,343.056,2019-01-06 00:00:00,1899-12-31 12:12:00,Cash,326.72,4.761904762,16.336,9.1
835-16-0096,Giza,"Giza, Egypt",Member,Male,Sports and travel,14.7,5,3.675,77.175,2019-03-24 00:00:00,1899-12-31 13:48:00,Ewallet,73.5,4.761904762,3.675,8.5
838-02-1821,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22 00:00:00,1899-12-31 12:10:00,Credit card,25.46,4.761904762,1.273,5.2
838-78-4295,Giza,"Giza, Egypt",Member,Female,Health and beauty,33.47,2,3.347,70.287,2019-02-10 00:00:00,1899-12-31 15:43:00,Ewallet,66.94,4.761904762,3.347,6.7
840-19-2096,Giza,"Giza, Egypt",Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14 00:00:00,1899-12-31 18:10:00,Ewallet,439.55,4.761904762,21.9775,4.4
841-35-6630,Giza,"Giza, Egypt",Member,Female,Electronic accessories,75.91,6,22.773,478.233,2019-03-09 00:00:00,1899-12-31 18:21:00,Cash,455.46,4.761904762,22.773,8.7
842-29-4695,Giza,"Giza, Egypt",Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16 00:00:00,1899-12-31 12:07:00,Credit card,119.98,4.761904762,5.999,7.9
845-94-6841,Giza,"Giza, Egypt",Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08 00:00:00,1899-12-31 19:38:00,Cash,655.92,4.761904762,32.796,4
848-24-9445,Giza,"Giza, Egypt",Member,Male,Health and beauty,43.7,2,4.37,91.77,2019-03-26 00:00:00,1899-12-31 18:03:00,Cash,87.4,4.761904762,4.37,4.9
848-95-6252,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20 00:00:00,1899-12-31 13:24:00,Ewallet,86.27,4.761904762,4.3135,7
859-71-0933,Giza,"Giza, Egypt",Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16 00:00:00,1899-12-31 15:10:00,Cash,30.98,4.761904762,1.549,6.3
859-97-6048,Giza,"Giza, Egypt",Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26 00:00:00,1899-12-31 14:13:00,Credit card,168.5,4.761904762,8.425,5.3
860-79-0874,Giza,"Giza, Egypt",Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15 00:00:00,1899-12-31 14:53:00,Credit card,993,4.761904762,49.65,6.6
861-77-0145,Giza,"Giza, Egypt",Member,Female,Electronic accessories,81.97,10,40.985,860.685,2019-03-03 00:00:00,1899-12-31 14:30:00,Cash,819.7,4.761904762,40.985,9.2
862-29-5914,Giza,"Giza, Egypt",Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30 00:00:00,1899-12-31 17:08:00,Credit card,22.38,4.761904762,1.119,8.6
862-59-8517,Giza,"Giza, Egypt",Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27 00:00:00,1899-12-31 11:17:00,Cash,541.44,4.761904762,27.072,6.2
866-99-7614,Giza,"Giza, Egypt",Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11 00:00:00,1899-12-31 15:42:00,Credit card,892,4.761904762,44.6,4.4
867-47-1948,Giza,"Giza, Egypt",Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09 00:00:00,1899-12-31 12:07:00,Cash,158,4.761904762,7.9,7.8
870-72-4431,Giza,"Giza, Egypt",Member,Female,Health and beauty,99.19,6,29.757,624.897,2019-01-21 00:00:00,1899-12-31 14:42:00,Credit card,595.14,4.761904762,29.757,5.5
871-39-9221,Giza,"Giza, Egypt",Member,Female,Electronic accessories,12.45,6,3.735,78.435,2019-02-09 00:00:00,1899-12-31 13:11:00,Cash,74.7,4.761904762,3.735,4.1
878-30-2331,Giza,"Giza, Egypt",Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02 00:00:00,1899-12-31 11:22:00,Credit card,545.5,4.761904762,27.275,7.1
881-41-7302,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26 00:00:00,1899-12-31 10:06:00,Credit card,64.99,4.761904762,3.2495,4.5
883-17-4236,Giza,"Giza, Egypt",Normal,Female,Sports and travel,14.39,2,1.439,30.219,2019-03-02 00:00:00,1899-12-31 19:44:00,Credit card,28.78,4.761904762,1.439,7.2
885-56-0389,Giza,"Giza, Egypt",Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12 00:00:00,1899-12-31 17:49:00,Cash,52.35,4.761904762,2.6175,4
886-77-9084,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19 00:00:00,1899-12-31 11:33:00,Ewallet,575.12,4.761904762,28.756,5.5
887-42-0517,Giza,"Giza, Egypt",Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10 00:00:00,1899-12-31 10:31:00,Credit card,581.98,4.761904762,29.099,6.6
894-41-5205,Giza,"Giza, Egypt",Normal,Female,Food and beverages,43.18,8,17.272,362.712,2019-01-19 00:00:00,1899-12-31 19:39:00,Credit card,345.44,4.761904762,17.272,8.3
